"=""ID""",Name,"Sent Time","UT measurement (mm)","Temperature (°C)",PSI,"Apply Temperature Compensation Flag"
"=""#00096""","=""P100254-1""","2018-05-01 13:50:17",6.275,286.76,3,1
"=""#00096""","=""P100254-1""","2018-05-02 02:00:54",6.275,286.85,4,1
"=""#00096""","=""P100254-1""","2018-05-02 14:09:52",6.277,286.56,4,1
"=""#00096""","=""P100254-1""","2018-05-03 02:13:38",6.278,286.79,4,1
"=""#00096""","=""P100254-1""","2018-05-03 14:17:19",6.276,286.97,4,1
"=""#00096""","=""P100254-1""","2018-05-04 02:21:02",6.276,288.5,4,1
"=""#00096""","=""P100254-1""","2018-05-04 14:25:02",6.276,287.56,4,1
"=""#00096""","=""P100254-1""","2018-05-05 02:29:46",6.275,290,4,1
"=""#00096""","=""P100254-1""","2018-05-05 14:33:40",6.278,288.81,4,1
"=""#00096""","=""P100254-1""","2018-05-06 02:37:38",6.273,289.35,4,1
"=""#00096""","=""P100254-1""","2018-05-06 14:41:53",6.275,288.81,4,1
"=""#00096""","=""P100254-1""","2018-05-07 02:46:09",6.277,289.07,4,1
"=""#00096""","=""P100254-1""","2018-05-07 14:50:08",6.275,288.19,4,1
"=""#00096""","=""P100254-1""","2018-05-08 02:54:04",6.275,287.88,4,1
"=""#00096""","=""P100254-1""","2018-05-08 14:58:12",6.277,287.91,4,1
"=""#00096""","=""P100254-1""","2018-05-09 03:03:28",6.278,288.19,4,1
"=""#00096""","=""P100254-1""","2018-05-09 15:07:30",6.276,286.75,4,1
"=""#00096""","=""P100254-1""","2018-05-10 03:11:15",6.275,287.47,4,1
"=""#00096""","=""P100254-1""","2018-05-10 15:15:59",6.279,286.09,4,1
"=""#00096""","=""P100254-1""","2018-05-11 03:19:52",6.276,284.97,4,1
"=""#00096""","=""P100254-1""","2018-05-11 15:24:56",6.277,286.91,4,1
"=""#00096""","=""P100254-1""","2018-05-12 03:28:37",6.277,287.47,4,1
"=""#00096""","=""P100254-1""","2018-05-12 15:33:03",6.276,286.31,4,1
"=""#00096""","=""P100254-1""","2018-05-13 03:37:14",6.278,287.16,4,1
"=""#00096""","=""P100254-1""","2018-05-13 15:41:00",6.276,286.66,4,1
"=""#00096""","=""P100254-1""","2018-05-14 03:45:29",6.275,284.69,4,1
"=""#00096""","=""P100254-1""","2018-05-14 15:50:05",6.274,283.9,4,1
"=""#00096""","=""P100254-1""","2018-05-15 03:54:05",6.278,287.66,4,1
"=""#00096""","=""P100254-1""","2018-05-15 15:58:13",6.276,286.34,4,1
"=""#00096""","=""P100254-1""","2018-05-16 04:02:20",6.275,289.38,4,1
"=""#00096""","=""P100254-1""","2018-05-16 16:06:43",6.278,288.28,4,1
"=""#00096""","=""P100254-1""","2018-05-17 04:10:38",6.279,288.47,4,1
"=""#00096""","=""P100254-1""","2018-05-17 16:14:25",6.275,287.97,4,1
"=""#00096""","=""P100254-1""","2018-05-18 04:18:28",6.273,286.94,4,1
"=""#00096""","=""P100254-1""","2018-05-18 16:22:15",6.28,286.66,4,1
"=""#00096""","=""P100254-1""","2018-05-19 04:25:57",6.277,286.53,4,1
"=""#00096""","=""P100254-1""","2018-05-19 16:29:32",6.274,287.34,4,1
"=""#00096""","=""P100254-1""","2018-05-20 04:34:07",6.275,288.19,4,1
"=""#00096""","=""P100254-1""","2018-05-20 16:39:09",6.278,285.44,4,1
"=""#00096""","=""P100254-1""","2018-05-21 04:42:57",6.275,286.78,4,1
"=""#00096""","=""P100254-1""","2018-05-21 16:46:25",6.276,286.31,4,1
"=""#00096""","=""P100254-1""","2018-05-22 04:50:30",6.278,285.7,4,1
"=""#00096""","=""P100254-1""","2018-05-22 16:54:41",6.278,275.39,4,1
"=""#00096""","=""P100254-1""","2018-05-23 04:57:55",6.278,279.46,4,1
"=""#00096""","=""P100254-1""","2018-05-23 17:02:15",6.28,280.53,4,1
"=""#00096""","=""P100254-1""","2018-05-24 05:05:47",6.277,279.65,4,1
"=""#00096""","=""P100254-1""","2018-05-24 17:10:18",6.279,279.34,4,1
"=""#00096""","=""P100254-1""","2018-05-25 05:14:38",6.277,280.37,4,1
"=""#00096""","=""P100254-1""","2018-05-25 17:18:49",6.279,282.25,4,1
"=""#00096""","=""P100254-1""","2018-05-26 05:22:10",6.277,285.03,4,1
"=""#00096""","=""P100254-1""","2018-05-26 17:26:15",6.277,282.5,4,1
"=""#00096""","=""P100254-1""","2018-05-27 05:29:35",6.278,283.09,4,1
"=""#00096""","=""P100254-1""","2018-05-27 17:33:22",6.282,282.56,4,1
"=""#00096""","=""P100254-1""","2018-05-28 05:36:38",6.281,283.72,4,1
"=""#00096""","=""P100254-1""","2018-05-28 17:40:02",6.281,284.34,4,1
"=""#00096""","=""P100254-1""","2018-05-29 05:43:11",6.278,284.73,4,1
"=""#00096""","=""P100254-1""","2018-05-29 17:47:00",6.284,283.44,4,1
"=""#00096""","=""P100254-1""","2018-05-30 05:50:53",6.277,284.35,4,1
"=""#00096""","=""P100254-1""","2018-05-30 17:54:43",6.282,283.81,4,1
"=""#00096""","=""P100254-1""","2018-05-31 05:58:07",6.28,284.44,4,1
"=""#00096""","=""P100254-1""","2018-05-31 18:02:40",6.28,284.12,4,1
"=""#00096""","=""P100254-1""","2018-06-01 06:06:35",6.28,284.97,4,1
"=""#00096""","=""P100254-1""","2018-06-01 18:10:30",6.283,282.78,4,1
"=""#00096""","=""P100254-1""","2018-06-02 06:13:39",6.281,284.66,4,1
"=""#00096""","=""P100254-1""","2018-06-02 18:17:08",6.282,282.53,4,1
"=""#00096""","=""P100254-1""","2018-06-03 06:20:20",6.281,284.41,4,1
"=""#00096""","=""P100254-1""","2018-06-03 18:23:36",6.28,282.19,4,1
"=""#00096""","=""P100254-1""","2018-06-04 06:26:30",6.28,283.75,4,1
"=""#00096""","=""P100254-1""","2018-06-04 18:29:26",6.281,281.56,4,1
"=""#00096""","=""P100254-1""","2018-06-05 06:32:29",6.281,282.75,4,1
"=""#00096""","=""P100254-1""","2018-06-26 15:54:22",6.283,284.94,4,1
"=""#00096""","=""P100254-1""","2018-06-27 03:59:20",6.279,286.28,4,1
"=""#00096""","=""P100254-1""","2018-06-27 16:04:09",6.281,286.67,4,1
"=""#00096""","=""P100254-1""","2018-06-28 04:09:56",6.28,286.7,4,1
"=""#00096""","=""P100254-1""","2018-06-28 16:15:06",6.28,286.5,3,1
"=""#00096""","=""P100254-1""","2018-06-29 04:19:42",6.284,289.91,3,1
"=""#00096""","=""P100254-1""","2018-06-29 16:24:51",6.284,288.72,3,1
"=""#00096""","=""P100254-1""","2018-06-30 04:30:00",6.284,288.69,3,1
"=""#00096""","=""P100254-1""","2018-06-30 16:35:40",6.282,288.78,3,1
"=""#00096""","=""P100254-1""","2018-07-01 04:41:01",6.286,290,3,1
"=""#00096""","=""P100254-1""","2018-07-01 16:46:29",6.284,290.94,3,1
"=""#00096""","=""P100254-1""","2018-07-02 04:52:01",6.285,291.85,3,1
"=""#00096""","=""P100254-1""","2018-07-02 16:56:48",6.283,290.91,3,1
"=""#00096""","=""P100254-1""","2018-07-03 05:01:00",6.284,292.13,3,1
"=""#00096""","=""P100254-1""","2018-07-03 17:06:25",6.286,292.47,3,1
"=""#00096""","=""P100254-1""","2018-07-04 05:11:36",6.289,290.25,3,1
"=""#00096""","=""P100254-1""","2018-07-04 17:17:06",6.286,290.63,3,1
"=""#00096""","=""P100254-1""","2018-07-05 05:21:42",6.284,292.38,3,1
"=""#00096""","=""P100254-1""","2018-07-05 17:27:37",6.285,291.85,3,1
"=""#00096""","=""P100254-1""","2018-07-06 05:32:06",6.286,291.44,3,1
"=""#00096""","=""P100254-1""","2018-07-06 17:37:40",6.285,290,3,1
"=""#00096""","=""P100254-1""","2018-07-07 05:42:37",6.281,285.6,3,1
"=""#00096""","=""P100254-1""","2018-07-07 17:47:49",6.284,289.63,3,1
"=""#00096""","=""P100254-1""","2018-07-08 05:52:08",6.284,290,3,1
"=""#00096""","=""P100254-1""","2018-07-08 17:55:45",6.284,289.38,3,1
"=""#00096""","=""P100254-1""","2018-07-09 06:00:42",6.288,289.97,3,1
"=""#00096""","=""P100254-1""","2018-07-09 18:06:22",6.283,286.82,3,1
"=""#00096""","=""P100254-1""","2018-07-10 06:11:16",6.282,286.53,3,1
"=""#00096""","=""P100254-1""","2018-07-10 18:15:57",6.28,285.97,3,1
"=""#00096""","=""P100254-1""","2018-07-11 06:21:37",6.284,286.53,3,1
"=""#00096""","=""P100254-1""","2018-07-11 18:26:25",6.28,286.88,3,1
"=""#00096""","=""P100254-1""","2018-07-12 06:30:47",6.282,286.19,3,1
"=""#00096""","=""P100254-1""","2018-07-12 18:37:14",6.285,285.91,3,1
"=""#00096""","=""P100254-1""","2018-07-13 06:43:18",6.279,282.75,3,1
"=""#00096""","=""P100254-1""","2018-07-13 18:49:01",6.284,283.69,3,1
"=""#00096""","=""P100254-1""","2018-07-14 06:54:33",6.281,283.63,3,1
"=""#00096""","=""P100254-1""","2018-07-14 19:00:26",6.28,280.5,3,1
"=""#00096""","=""P100254-1""","2018-07-15 07:07:15",6.284,286.16,3,1
"=""#00096""","=""P100254-1""","2018-07-15 19:13:23",6.283,283.66,3,1
"=""#00096""","=""P100254-1""","2018-07-16 07:19:31",6.283,283.41,3,1
"=""#00096""","=""P100254-1""","2018-07-16 19:26:41",6.28,284,3,1
"=""#00096""","=""P100254-1""","2018-07-17 07:31:52",6.286,284.69,3,1
"=""#00096""","=""P100254-1""","2018-07-17 19:38:03",6.281,284.54,3,1
"=""#00096""","=""P100254-1""","2018-07-18 07:45:04",6.282,284.28,3,1
"=""#00096""","=""P100254-1""","2018-07-18 19:51:05",6.283,284.6,3,1
"=""#00096""","=""P100254-1""","2018-07-19 07:56:47",6.28,283.91,3,1
"=""#00096""","=""P100254-1""","2018-07-19 20:04:48",6.284,284.63,4,1
"=""#00096""","=""P100254-1""","2018-07-20 08:13:07",6.276,284,4,1
"=""#00096""","=""P100254-1""","2018-07-20 20:24:07",6.283,285.54,4,1
"=""#00096""","=""P100254-1""","2018-07-21 08:32:31",6.282,284.35,4,1
"=""#00096""","=""P100254-1""","2018-07-21 20:38:51",6.279,285.06,4,1
"=""#00096""","=""P100254-1""","2018-07-22 08:45:10",6.278,285.41,4,1
"=""#00096""","=""P100254-1""","2018-07-22 20:51:48",6.28,285.25,4,1
"=""#00096""","=""P100254-1""","2018-07-23 08:58:04",6.28,284.97,4,1
"=""#00096""","=""P100254-1""","2018-07-23 21:03:56",6.277,284.72,5,1
"=""#00096""","=""P100254-1""","2018-07-24 09:09:34",6.281,284.97,5,1
"=""#00096""","=""P100254-1""","2018-07-24 21:15:29",6.28,284.38,5,1
"=""#00096""","=""P100254-1""","2018-07-25 09:21:32",6.283,284.63,5,1
"=""#00096""","=""P100254-1""","2018-07-25 21:26:35",6.279,283.78,6,1
"=""#00096""","=""P100254-1""","2018-07-26 09:32:34",6.278,283.75,6,1
"=""#00096""","=""P100254-1""","2018-07-26 21:37:35",6.282,283.41,6,1
"=""#00096""","=""P100254-1""","2018-07-27 09:42:42",6.279,282.78,7,1
"=""#00096""","=""P100254-1""","2018-07-27 21:47:59",6.283,281.84,7,1
"=""#00096""","=""P100254-1""","2018-07-28 09:52:31",6.276,282.19,7,1
"=""#00096""","=""P100254-1""","2018-07-28 21:57:40",6.278,282.81,8,1
"=""#00096""","=""P100254-1""","2018-07-29 10:01:48",6.275,283.75,8,1
"=""#00096""","=""P100254-1""","2018-07-29 22:06:35",6.279,281.87,8,1
"=""#00096""","=""P100254-1""","2018-07-30 10:10:12",6.277,283.47,8,1
"=""#00096""","=""P100254-1""","2018-07-30 22:16:33",6.28,283.38,8,1
"=""#00096""","=""P100254-1""","2018-07-31 10:22:28",6.278,285.6,11,1
"=""#00096""","=""P100254-1""","2018-07-31 22:27:34",6.275,286.85,12,1
"=""#00096""","=""P100254-1""","2018-08-01 10:32:23",6.281,285.93,12,1
"=""#00096""","=""P100254-1""","2018-08-01 22:39:55",6.277,284.69,19,1
"=""#00096""","=""P100254-1""","2018-08-02 10:46:40",6.279,285.28,19,1
"=""#00096""","=""P100254-1""","2018-08-02 22:52:53",6.276,283.97,19,1
"=""#00096""","=""P100254-1""","2018-08-03 10:58:53",6.275,285.6,19,1
"=""#00096""","=""P100254-1""","2018-08-03 23:06:02",6.28,284.54,19,1
"=""#00096""","=""P100254-1""","2018-08-04 11:11:40",6.277,284.72,19,1
"=""#00096""","=""P100254-1""","2018-08-04 23:17:24",6.281,283.6,19,1
"=""#00096""","=""P100254-1""","2018-08-05 11:23:50",6.278,284.6,19,1
"=""#00096""","=""P100254-1""","2018-08-05 23:28:52",6.284,284.54,19,1
"=""#00096""","=""P100254-1""","2018-08-06 11:33:48",6.28,283.72,19,1
"=""#00096""","=""P100254-1""","2018-08-06 23:39:48",6.279,283,19,1
"=""#00096""","=""P100254-1""","2018-08-07 11:45:13",6.281,282.13,19,1
"=""#00096""","=""P100254-1""","2018-08-07 23:50:23",6.276,283.44,19,1
"=""#00096""","=""P100254-1""","2018-08-08 11:56:41",6.277,284.44,19,1
"=""#00096""","=""P100254-1""","2018-08-09 00:01:53",6.283,284.63,19,1
"=""#00096""","=""P100254-1""","2018-08-09 12:07:17",6.277,284.12,19,1
"=""#00096""","=""P100254-1""","2018-08-10 00:12:15",6.279,284.91,19,1
"=""#00096""","=""P100254-1""","2018-08-10 12:17:14",6.28,283.38,19,1
"=""#00096""","=""P100254-1""","2018-08-11 00:22:37",6.279,283.66,19,1
"=""#00096""","=""P100254-1""","2018-08-11 12:28:58",6.279,283.63,19,1
"=""#00096""","=""P100254-1""","2018-08-12 00:34:33",6.281,284.6,19,1
"=""#00096""","=""P100254-1""","2018-08-12 12:39:29",6.281,285.19,19,1
"=""#00096""","=""P100254-1""","2018-08-13 00:43:41",6.283,285.42,19,1
"=""#00096""","=""P100254-1""","2018-08-13 12:48:25",6.285,285,19,1
"=""#00096""","=""P100254-1""","2018-08-14 00:52:56",6.283,285.82,19,1
"=""#00096""","=""P100254-1""","2018-08-14 12:56:43",6.281,285.25,19,1
"=""#00096""","=""P100254-1""","2018-08-15 01:00:41",6.282,278.91,19,1
"=""#00096""","=""P100254-1""","2018-08-15 13:05:01",6.28,277.52,19,1
"=""#00096""","=""P100254-1""","2018-08-16 01:08:43",6.279,276.09,19,1
"=""#00096""","=""P100254-1""","2018-08-16 13:12:15",6.281,277.15,19,1
"=""#00096""","=""P100254-1""","2018-08-17 01:16:05",6.275,276.43,19,1
"=""#00096""","=""P100254-1""","2018-08-17 13:19:52",6.276,276.58,19,1
"=""#00096""","=""P100254-1""","2018-08-18 01:23:29",6.28,276.4,19,1
"=""#00096""","=""P100254-1""","2018-08-18 13:26:56",6.278,276.18,19,1
"=""#00096""","=""P100254-1""","2018-08-19 01:31:34",6.275,276.69,19,1
"=""#00096""","=""P100254-1""","2018-08-19 13:35:45",6.283,276.63,19,1
"=""#00096""","=""P100254-1""","2018-08-20 01:40:02",6.28,277,19,1
"=""#00096""","=""P100254-1""","2018-08-20 13:44:42",6.284,277.74,19,1
"=""#00096""","=""P100254-1""","2018-08-21 01:48:47",6.282,275.46,19,1
"=""#00096""","=""P100254-1""","2018-08-21 13:52:15",6.28,280.56,19,1
"=""#00096""","=""P100254-1""","2018-08-22 01:55:50",6.284,279.03,19,1
"=""#00096""","=""P100254-1""","2018-08-22 13:59:22",6.279,279.06,19,1
"=""#00096""","=""P100254-1""","2018-08-23 02:03:13",6.285,280.5,19,1
"=""#00096""","=""P100254-1""","2018-08-23 14:07:10",6.282,280,19,1
"=""#00096""","=""P100254-1""","2018-08-24 02:10:57",6.282,277.06,19,1
"=""#00096""","=""P100254-1""","2018-08-24 14:14:00",6.279,279.03,19,1
"=""#00096""","=""P100254-1""","2018-08-25 02:17:04",6.281,278.91,19,1
"=""#00096""","=""P100254-1""","2018-08-25 14:20:02",6.281,279.93,19,1
"=""#00096""","=""P100254-1""","2018-08-26 02:23:32",6.282,280.16,19,1
"=""#00096""","=""P100254-1""","2018-08-26 14:27:03",6.282,279.93,19,1
"=""#00096""","=""P100254-1""","2018-08-27 02:31:11",6.281,280.41,19,1
"=""#00096""","=""P100254-1""","2018-08-27 14:35:39",6.281,279.93,19,1
"=""#00096""","=""P100254-1""","2018-08-28 02:39:39",6.282,280.78,19,1
"=""#00096""","=""P100254-1""","2018-08-28 14:43:42",6.281,280.56,19,1
"=""#00096""","=""P100254-1""","2018-08-29 02:48:07",6.282,280.81,19,1
"=""#00096""","=""P100254-1""","2018-08-29 14:52:57",6.28,281.03,19,1
"=""#00096""","=""P100254-1""","2018-08-30 02:56:38",6.285,281.47,19,1
"=""#00096""","=""P100254-1""","2018-08-30 15:00:49",6.279,281.16,19,1
"=""#00096""","=""P100254-1""","2018-08-31 03:04:29",6.279,278.28,18,1
"=""#00096""","=""P100254-1""","2018-08-31 15:08:57",6.28,278.62,18,1
"=""#00096""","=""P100254-1""","2018-09-01 03:12:45",6.281,278.91,18,1
"=""#00096""","=""P100254-1""","2018-09-01 15:17:17",6.282,278.09,18,1
"=""#00096""","=""P100254-1""","2018-09-02 03:22:04",6.279,278.65,18,1
"=""#00096""","=""P100254-1""","2018-09-02 15:31:41",6.283,278.77,17,1
"=""#00096""","=""P100254-1""","2018-09-03 03:36:46",6.281,279,17,1
"=""#00096""","=""P100254-1""","2018-09-03 15:41:04",6.284,279,17,1
"=""#00096""","=""P100254-1""","2018-09-04 03:45:56",6.279,279.13,16,1
"=""#00096""","=""P100254-1""","2018-10-08 14:50:39",6.282,279.74,3,1
"=""#00096""","=""P100254-1""","2018-10-09 02:54:43",6.28,279.56,3,1
"=""#00096""","=""P100254-1""","2018-10-09 14:59:35",6.281,280.78,3,1
"=""#00096""","=""P100254-1""","2018-10-10 03:05:55",6.282,282.65,3,1
"=""#00096""","=""P100254-1""","2018-10-10 15:10:42",6.283,280.43,3,1
"=""#00096""","=""P100254-1""","2018-10-11 03:15:29",6.283,282.75,3,1
"=""#00096""","=""P100254-1""","2018-10-11 15:19:20",6.284,282.22,3,1
"=""#00096""","=""P100254-1""","2018-10-12 03:23:25",6.284,282.62,3,1
"=""#00096""","=""P100254-1""","2018-10-12 15:27:15",6.282,282.09,3,1
"=""#00096""","=""P100254-1""","2018-10-13 03:32:01",6.281,282.78,3,1
"=""#00096""","=""P100254-1""","2018-10-13 15:36:30",6.284,282.56,3,1
"=""#00096""","=""P100254-1""","2018-10-14 03:40:37",6.285,281.84,3,1
"=""#00096""","=""P100254-1""","2018-10-14 15:44:28",6.28,281.68,3,1
"=""#00096""","=""P100254-1""","2018-10-15 03:48:00",6.282,282.97,3,1
"=""#00096""","=""P100254-1""","2018-10-15 15:52:21",6.281,281.97,3,1
"=""#00096""","=""P100254-1""","2018-10-16 03:56:32",6.28,280.65,3,1
"=""#00096""","=""P100254-1""","2018-10-16 16:02:30",6.28,277.08,3,1
"=""#00096""","=""P100254-1""","2018-10-17 04:06:40",6.281,275.9,3,1
"=""#00096""","=""P100254-1""","2018-10-17 16:10:42",6.282,275.14,3,1
"=""#00096""","=""P100254-1""","2018-10-18 04:14:12",6.277,274.64,2,1
"=""#00096""","=""P100254-1""","2018-10-18 16:18:17",6.279,275.02,3,1
"=""#00096""","=""P100254-1""","2018-10-19 04:21:46",6.28,273.64,3,1
"=""#00096""","=""P100254-1""","2018-10-19 16:26:21",6.279,273.51,2,1
"=""#00096""","=""P100254-1""","2018-10-20 04:31:20",6.282,274.33,2,1
"=""#00096""","=""P100254-1""","2018-10-20 16:37:10",6.278,273.96,3,1
"=""#00096""","=""P100254-1""","2018-10-21 04:42:23",6.278,268,3,1
"=""#00096""","=""P100254-1""","2018-10-21 16:48:09",6.284,279.65,3,1
"=""#00096""","=""P100254-1""","2018-10-22 04:52:39",6.284,280.13,3,1
"=""#00096""","=""P100254-1""","2018-10-22 16:57:36",6.28,278.84,3,1
"=""#00096""","=""P100254-1""","2018-10-23 05:02:39",6.283,279.31,3,1
"=""#00096""","=""P100254-1""","2018-10-23 17:08:36",6.282,277.74,3,1
"=""#00096""","=""P100254-1""","2018-10-24 05:14:15",6.28,276.49,3,1
"=""#00096""","=""P100254-1""","2018-10-24 17:20:43",6.284,273.08,3,1
"=""#00096""","=""P100254-1""","2018-10-25 05:26:26",6.28,263.84,3,1
"=""#00096""","=""P100254-1""","2018-10-25 17:32:13",6.276,263.73,3,1
"=""#00096""","=""P100254-1""","2018-10-26 05:38:44",6.28,273.02,3,1
"=""#00096""","=""P100254-1""","2018-10-26 17:44:07",6.278,273.61,3,1
"=""#00096""","=""P100254-1""","2018-10-27 05:49:37",6.281,269.73,3,1
"=""#00096""","=""P100254-1""","2018-10-27 17:55:12",6.281,272.39,3,1
"=""#00096""","=""P100254-1""","2018-10-28 05:59:56",6.283,275.24,3,1
"=""#00096""","=""P100254-1""","2018-10-28 18:05:45",6.281,279.12,3,1
"=""#00096""","=""P100254-1""","2018-10-29 06:11:11",6.28,278.43,3,1
"=""#00096""","=""P100254-1""","2018-10-29 18:16:17",6.282,279.74,3,1
"=""#00096""","=""P100254-1""","2018-10-30 06:21:16",6.285,279.79,3,1
"=""#00096""","=""P100254-1""","2018-10-30 18:27:54",6.279,273.04,3,1
"=""#00096""","=""P100254-1""","2018-10-31 06:36:07",6.28,273.18,3,1
"=""#00096""","=""P100254-1""","2018-10-31 18:41:41",6.278,260.31,3,1
"=""#00096""","=""P100254-1""","2018-11-01 06:47:58",6.279,267.2,3,1
"=""#00096""","=""P100254-1""","2018-11-01 18:52:26",6.275,270.38,3,1
"=""#00096""","=""P100254-1""","2018-11-02 06:57:21",6.278,270.17,3,1
"=""#00096""","=""P100254-1""","2018-11-02 19:03:08",6.279,268.59,3,1
"=""#00096""","=""P100254-1""","2018-11-03 07:08:35",6.278,266.38,3,1
"=""#00096""","=""P100254-1""","2018-11-03 19:14:06",6.277,272.32,3,1
"=""#00096""","=""P100254-1""","2018-11-04 07:18:52",6.28,267.87,3,1
"=""#00096""","=""P100254-1""","2018-11-04 19:23:32",6.28,271.98,3,1
"=""#00096""","=""P100254-1""","2018-11-05 07:28:11",6.28,271.29,3,1
"=""#00096""","=""P100254-1""","2018-11-05 19:33:46",6.278,271.63,3,1
"=""#00096""","=""P100254-1""","2018-11-06 07:40:00",6.28,272.86,3,1
"=""#00096""","=""P100254-1""","2018-11-06 19:44:21",6.28,272.7,3,1
"=""#00096""","=""P100254-1""","2018-11-07 07:49:33",6.279,272.51,3,1
"=""#00096""","=""P100254-1""","2018-11-07 19:55:17",6.279,264.55,3,1
"=""#00096""","=""P100254-1""","2018-11-08 08:24:47",6.278,263.8,3,1
"=""#00096""","=""P100254-1""","2018-11-08 20:29:08",6.276,269.44,3,1
"=""#00096""","=""P100254-1""","2018-11-09 08:34:29",6.28,272.51,3,1
"=""#00096""","=""P100254-1""","2018-11-09 20:39:23",6.279,270.2,3,1
"=""#00096""","=""P100254-1""","2018-11-10 08:45:13",6.278,270.85,3,1
"=""#00096""","=""P100254-1""","2018-11-10 20:50:36",6.282,274.93,3,1
"=""#00096""","=""P100254-1""","2018-11-11 08:55:46",6.277,273.86,3,1
"=""#00096""","=""P100254-1""","2018-11-11 21:00:28",6.28,273.83,3,1
"=""#00096""","=""P100254-1""","2018-11-12 09:05:08",6.282,275.2,3,1
"=""#00096""","=""P100254-1""","2018-11-12 21:09:55",6.279,274.77,3,1
"=""#00096""","=""P100254-1""","2018-11-13 09:15:14",6.281,276.27,3,1
"=""#00096""","=""P100254-1""","2018-11-13 21:20:22",6.281,274.74,3,1
"=""#00096""","=""P100254-1""","2018-11-14 09:24:48",6.28,275.93,3,1
"=""#00096""","=""P100254-1""","2018-11-14 21:28:55",6.282,276.27,3,1
"=""#00096""","=""P100254-1""","2018-11-15 09:33:51",6.278,276.37,3,1
"=""#00096""","=""P100254-1""","2018-11-15 21:38:47",6.282,275.9,3,1
"=""#00096""","=""P100254-1""","2018-11-16 09:44:02",6.281,275.2,3,1
