"=""ID""",Name,"Sent Time","UT measurement (mm)","Temperature (°C)",PSI,"Apply Temperature Compensation Flag"
"=""- -11XI006B""","=""F1101-22-2""","2016-12-09 02:08:44",12.114,403.47,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-09 14:23:28",12.113,404.01,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-10 02:34:36",12.113,404.7,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-10 14:51:27",12.118,404.1,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-11 03:01:47",12.115,405.4,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-11 15:17:10",12.116,404.78,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-12 03:30:32",12.116,404.01,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-12 15:43:31",12.122,402.74,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-13 03:48:59",12.122,402.92,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-13 16:05:45",12.124,403.87,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-14 04:17:49",12.113,405.95,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-14 16:35:37",12.111,404.9,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-15 04:47:38",12.114,405.4,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-15 17:02:21",12.112,405.39,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-16 05:13:54",12.116,405.9,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-16 17:27:59",12.112,403.78,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-17 05:44:42",12.114,404.48,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-17 17:55:03",12.112,403.1,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-18 06:08:49",12.112,405.76,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-18 18:22:52",12.124,403.36,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-19 06:36:30",12.112,405.68,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-19 18:47:51",12.112,404.25,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-20 07:02:31",12.114,405.71,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-20 19:20:51",12.125,403.67,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-21 07:39:48",12.113,406.1,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-21 19:50:51",12.123,403.19,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-22 08:00:26",12.113,404.16,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-22 20:15:25",12.115,402.89,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-23 08:31:23",12.114,403.61,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-23 20:47:35",12.114,404.1,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-24 08:56:58",12.115,403.52,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-24 21:08:20",12.112,402.3,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-25 09:20:06",12.111,402.41,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-25 21:33:53",12.113,401.69,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-26 09:43:39",12.108,402.5,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-26 21:55:09",12.121,401.79,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-27 10:00:53",12.109,402.04,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-27 22:13:39",12.108,402.2,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-28 10:29:49",12.113,402.78,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-28 22:41:51",12.109,403.11,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-29 10:57:11",12.106,402.02,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-29 23:08:11",12.109,402.18,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-30 11:20:50",12.106,403,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-30 23:33:08",12.108,402.27,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-31 11:44:30",12.109,401.89,61,1
"=""- -11XI006B""","=""F1101-22-2""","2016-12-31 23:57:36",12.11,402.83,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-01 12:12:44",12.115,402.45,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-02 00:24:11",12.107,403.25,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-02 12:40:40",12.107,401.92,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-03 00:54:55",12.108,402.08,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-03 13:09:52",12.119,402.17,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-04 01:26:04",12.106,403,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-04 13:46:42",12.109,401.18,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-05 02:01:29",12.107,402.94,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-05 14:19:27",12.12,402.08,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-06 02:31:36",12.111,402.21,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-06 14:46:03",12.117,401.38,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-07 02:55:43",12.118,400.36,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-07 15:07:50",12.117,400.9,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-08 03:20:01",12.119,401.73,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-08 15:31:14",12.112,400.2,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-09 03:46:36",12.102,400.88,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-09 16:01:01",12.111,397.64,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-10 04:21:42",12.108,398.02,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-10 16:33:00",12.114,397.77,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-11 04:47:00",12.116,397.34,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-11 17:00:14",12.115,397.71,61,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-12 05:14:10",12.115,397.53,60,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-12 17:28:30",12.113,397.38,60,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-13 05:40:18",12.115,398.16,60,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-13 17:53:41",12.118,398.39,60,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-14 06:01:55",12.108,399.1,60,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-14 18:16:31",12.1,398.8,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-15 06:23:02",12.104,399.74,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-15 18:37:37",12.103,398.11,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-16 06:45:02",12.106,399.18,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-16 18:53:39",12.11,398.44,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-17 07:10:48",12.103,399.28,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-17 19:24:44",12.104,400.23,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-18 07:39:55",12.101,400.79,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-18 19:51:00",12.118,400.14,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-19 08:01:05",12.101,399.93,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-19 20:14:06",12.112,398.91,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-20 08:22:49",12.104,399.49,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-20 20:32:23",12.104,397.58,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-21 08:38:00",12.101,398.63,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-21 20:50:01",12.105,397.96,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-22 08:59:13",12.1,398.33,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-22 21:09:42",12.099,397.96,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-23 09:18:03",12.104,397.77,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-23 21:25:03",12.099,397.33,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-24 09:31:03",12.097,397.43,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-24 21:42:24",12.1,397.61,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-25 09:53:49",12.099,398.51,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-25 22:02:05",12.102,398.38,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-26 10:09:55",12.099,397.98,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-26 22:20:48",12.101,399.74,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-27 10:37:19",12.102,400.32,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-27 22:50:41",12.108,402.5,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-28 10:56:32",12.113,403.61,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-28 23:07:18",12.112,404.32,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-29 11:20:31",12.115,404.1,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-29 23:33:43",12.108,404.72,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-30 11:51:41",12.112,403.6,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-30 23:58:43",12.104,401.43,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-01-31 12:14:58",12.105,400.46,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-01 00:27:34",12.104,401.3,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-01 12:46:59",12.105,400.88,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-02 01:00:21",12.104,402.04,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-02 13:13:42",12.115,402.35,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-03 01:23:43",12.103,402.14,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-03 13:31:51",12.1,401.73,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-04 01:44:24",12.101,402.52,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-04 13:58:11",12.111,398.2,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-05 02:10:24",12.103,399.7,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-05 14:19:30",12.107,398.37,58,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-06 02:31:28",12.103,398.17,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-06 14:48:45",12.107,396.71,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-07 02:56:26",12.098,396.59,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-07 15:03:39",12.106,396.44,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-08 03:10:41",12.108,396.83,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-08 15:17:03",12.106,396.36,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-09 03:24:55",12.102,397.58,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-09 15:33:13",12.11,396.94,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-10 03:48:32",12.095,396.35,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-10 16:05:38",12.104,395.51,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-11 04:20:24",12.097,396.91,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-11 16:37:17",12.108,395.74,51,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-12 04:53:35",12.096,397.18,51,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-12 17:07:12",12.106,396.28,51,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-13 05:15:37",12.098,397.68,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-13 17:25:42",12.11,396.01,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-14 05:34:04",12.095,397.68,56,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-14 17:43:51",12.104,396.1,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-15 05:52:05",12.094,396.84,56,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-15 18:01:02",12.109,395.49,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-16 06:16:02",12.094,396.87,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-16 18:29:44",12.11,396.42,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-17 06:39:08",12.096,396.03,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-17 18:49:48",12.107,398.55,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-18 06:57:49",12.098,398.81,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-18 19:07:24",12.111,396.44,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-19 07:15:49",12.098,398.24,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-19 19:24:04",12.11,397.27,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-20 07:31:51",12.11,399.77,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-20 19:39:47",12.109,399.87,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-21 07:53:30",12.109,399.63,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-21 20:07:00",12.108,400.11,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-22 08:26:28",12.105,398.92,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-22 20:38:20",12.106,398.64,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-23 08:51:06",12.104,398.78,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-23 21:02:36",12.105,393.96,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-24 09:15:24",12.099,393.37,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-24 21:30:29",12.104,394.76,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-25 09:44:52",12.101,392.83,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-25 21:56:52",12.106,394.81,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-26 10:07:35",12.106,395.71,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-26 22:17:04",12.102,395.36,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-27 10:28:29",12.097,397.01,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-27 22:37:54",12.097,396.73,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-28 10:49:43",12.096,397.01,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-02-28 23:00:31",12.108,397.51,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-01 11:10:05",12.108,398.75,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-01 23:23:19",12.097,398.54,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-02 11:32:32",12.107,400.33,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-02 23:42:05",12.094,399.5,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-03 11:51:01",12.109,399.18,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-04 00:01:16",12.104,399.05,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-04 12:12:06",12.108,397.94,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-05 00:21:18",12.107,398.78,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-05 12:30:28",12.106,398.65,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-06 00:38:03",12.106,399.23,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-06 12:48:43",12.105,398.54,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-07 00:58:10",12.106,398.48,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-07 13:07:21",12.105,398.27,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-08 01:16:06",12.109,398.63,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-08 13:25:15",12.106,398.34,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-09 01:34:50",12.109,398.29,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-09 13:40:15",12.105,398.16,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-10 01:47:50",12.109,399.44,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-10 14:01:25",12.104,396.94,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-11 02:13:03",12.107,399.39,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-11 14:25:43",12.105,399.21,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-12 02:36:35",12.107,401.51,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-12 14:52:04",12.106,400.71,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-13 03:01:47",12.107,401.48,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-13 15:12:06",12.109,401.79,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-14 03:22:09",12.106,402.14,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-14 15:32:16",12.105,401.68,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-15 03:41:51",12.11,403.76,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-15 15:55:32",12.105,401.09,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-16 04:06:18",12.107,400.7,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-16 16:19:47",12.103,398.51,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-17 04:26:41",12.103,399.05,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-17 16:36:55",12.108,399.29,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-18 04:45:45",12.102,399.54,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-18 16:59:26",12.107,399.13,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-19 05:07:47",12.1,398.61,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-19 17:16:05",12.103,398.45,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-20 05:31:21",12.104,399.39,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-20 17:51:26",12.107,399.53,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-21 06:13:25",12.101,400.42,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-21 18:30:37",12.104,400.9,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-22 06:50:14",12.102,399.94,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-22 19:18:26",12.106,399.63,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-23 07:30:19",12.109,401.38,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-23 19:48:32",12.106,400.9,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-24 07:57:26",12.1,398.98,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-24 20:08:09",12.098,394.58,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-25 08:16:39",12.101,394.68,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-25 20:26:44",12.096,394.65,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-26 08:43:02",12.095,395.37,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-26 20:51:12",12.098,395.95,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-27 09:00:43",12.088,400.82,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-27 21:10:58",12.085,401.71,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-28 09:20:48",12.086,400.35,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-28 21:30:35",12.1,399.5,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-29 09:39:35",12.095,399.73,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-29 21:47:53",12.1,400.69,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-30 09:55:35",12.099,399.13,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-30 22:03:18",12.096,396.12,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-31 10:12:17",12.085,393.39,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-03-31 22:21:07",12.094,393.89,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-01 10:28:44",12.095,394.3,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-01 22:38:29",12.084,395.02,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-02 10:48:34",12.085,394.94,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-02 23:01:16",12.08,394.78,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-03 11:18:57",12.084,396.54,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-03 23:28:01",12.087,397.67,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-04 11:39:50",12.097,401.07,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-04 23:49:16",12.094,400.66,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-05 11:57:37",12.101,401.64,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-06 00:05:27",12.092,401.71,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-06 12:12:53",12.097,400.87,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-07 00:21:13",12.084,400.83,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-07 12:25:54",12.094,399.39,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-08 00:33:20",12.093,399.16,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-08 12:43:26",12.095,398.79,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-09 00:48:04",12.097,400.02,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-09 13:02:06",12.093,399.5,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-10 01:09:48",12.097,400.11,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-10 13:18:22",12.09,399.12,55,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-11 02:10:14",12.095,397.72,50,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-11 14:26:42",12.096,398.37,50,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-12 02:45:30",12.098,397.86,50,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-12 15:01:45",12.091,396.15,50,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-20 17:03:07",12.085,397.28,49,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-21 05:08:36",12.092,397.45,49,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-21 17:13:15",12.09,395.68,49,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-22 05:18:24",12.093,396.46,49,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-24 11:58:02",12.087,394.35,49,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-25 00:06:32",12.094,396.25,49,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-25 12:14:38",12.088,396.07,52,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-26 00:25:30",12.095,396.73,51,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-26 12:43:42",12.088,395.53,60,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-27 00:49:53",12.094,397.35,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-27 12:58:46",12.095,397.34,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-28 01:09:05",12.092,397.32,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-28 13:15:54",12.086,397.22,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-29 01:22:56",12.089,395.31,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-29 13:29:57",12.09,393.11,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-30 01:38:25",12.081,393.89,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-04-30 13:45:34",12.085,393.3,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-01 01:55:52",12.09,393.52,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-01 14:10:53",12.086,392.53,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-02 02:18:13",12.087,393.11,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-02 14:33:40",12.084,392.63,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-03 02:48:10",12.091,396.49,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-03 15:03:05",12.081,396.4,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-04 03:11:01",12.091,396.76,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-04 15:29:43",12.084,397,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-05 03:44:13",12.092,397.43,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-05 16:02:00",12.075,396.64,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-06 04:23:12",12.076,397.11,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-06 16:44:46",12.087,397,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-07 05:05:19",12.077,397.79,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-07 17:24:59",12.087,397.25,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-08 05:59:49",12.078,397.96,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-08 18:23:43",12.084,397.12,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-09 06:39:57",12.083,397.68,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-09 19:12:07",12.091,397.45,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-10 07:24:14",12.079,398.23,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-10 19:34:23",12.082,397.87,59,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-11 07:50:45",12.074,398.04,63,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-11 20:07:12",12.086,397.28,63,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-12 08:21:25",12.075,396.93,63,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-12 20:33:13",12.089,396.41,63,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-13 08:46:45",12.077,398.57,63,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-13 21:01:57",12.078,396.88,63,1
"=""- -11XI006B""","=""F1101-22-2""","2017-05-14 09:16:49",12.082,396.97,63,1
